Time,Pressure,Temperature,Acell X,Acell Y,Acell Z,CO2 equivelent,TVOC
3471993,18.04,874.49,0.06,0.06,1.00,400,40
3473063,18.04,874.48,0.06,0.06,1.00,400,41
3474133,18.06,874.49,0.06,0.00,1.00,400,50
3475203,18.07,874.48,0.06,0.06,1.00,400,50
3476273,18.08,874.49,0.06,0.06,1.00,400,44
3477343,18.05,874.48,0.06,0.06,1.00,400,43
3478413,18.07,874.49,0.06,0.06,1.00,400,45
3479483,18.05,874.48,0.06,0.06,1.00,400,44
3480553,18.03,874.48,0.06,0.06,1.00,400,39
3481623,18.03,874.49,0.06,0.06,1.00,400,37
3482693,18.02,874.48,0.06,0.06,1.00,400,36
3483763,18.04,874.49,0.06,0.06,1.00,400,36
3484840,18.05,874.51,0.06,0.06,1.00,400,34
3485910,18.04,874.50,0.06,0.06,1.00,400,30
3486980,18.03,874.50,0.06,0.06,1.00,400,33
3488050,18.02,874.50,0.06,0.06,1.00,400,29
3489120,18.04,874.50,0.06,0.06,1.00,400,34
3490190,18.04,874.49,0.06,0.06,1.00,400,42
3491260,18.04,874.49,0.06,0.06,1.00,400,35
3492330,18.05,874.49,0.06,0.06,1.00,400,36
3493400,18.05,874.49,0.06,0.06,1.00,400,40
3494470,18.04,874.49,0.06,0.06,1.00,400,34
3495540,18.03,874.49,0.06,0.06,1.00,400,37
3496610,18.06,874.49,0.06,0.06,1.00,400,36
3497682,18.05,874.49,0.06,0.06,1.00,400,27
3498752,18.04,874.50,0.06,0.06,1.00,400,34
3499822,18.06,874.49,0.06,0.06,1.00,400,34
3500892,18.03,874.48,0.06,0.06,1.00,400,42
3501962,18.03,874.48,0.06,0.06,1.00,400,34
3503032,18.04,874.49,0.06,0.06,1.00,400,30
3504102,18.07,874.49,0.06,0.06,1.00,400,32
3505172,18.08,874.48,0.06,0.06,1.00,400,32
3506242,18.08,874.50,0.06,0.06,1.00,400,25
3507312,18.09,874.49,0.06,0.06,1.00,400,39
3508382,18.09,874.49,0.06,0.06,1.00,400,32
3509454,18.08,874.50,0.06,0.06,1.00,400,36
3510524,18.09,874.50,0.06,0.06,1.00,400,40
3511594,18.11,874.50,0.06,0.06,1.00,400,43
3512664,18.09,874.49,0.06,0.06,1.00,400,34
3513737,18.07,874.49,0.06,0.06,1.00,400,37
3514808,18.08,874.50,0.06,0.06,1.00,400,33
3515878,18.08,874.49,0.06,0.06,1.00,400,38
3516948,18.10,874.49,0.06,0.06,1.00,400,38
3518018,18.10,874.49,0.06,0.06,1.00,400,38
3519088,18.11,874.49,0.06,0.06,1.00,400,48
3520158,18.09,874.49,0.06,0.06,1.00,400,41
3521228,18.08,874.49,0.06,0.00,1.00,400,33
3522300,18.08,874.49,0.06,0.06,1.00,400,38
3523370,18.07,874.51,0.06,0.06,1.00,400,34
3524440,18.08,874.50,0.06,0.06,1.00,400,30
3525510,18.08,874.50,0.06,0.06,1.00,400,33
3526580,18.07,874.50,0.06,0.06,1.00,400,32
3527650,18.06,874.48,0.06,0.06,1.00,400,29
3528720,18.09,874.50,0.06,0.06,1.00,400,32
3529790,18.08,874.49,0.06,0.06,1.00,400,29
3530860,18.06,874.49,0.06,0.06,1.00,400,27
3531930,18.05,874.50,0.06,0.06,1.00,400,31
3533000,18.03,874.49,0.06,0.00,1.00,400,31
3534070,18.03,874.48,0.06,0.06,1.00,400,29
3535142,18.05,874.48,0.06,0.06,1.00,400,31
3536212,18.05,874.49,0.06,0.06,1.00,400,29
3537282,18.05,874.49,0.06,0.06,1.00,400,35
3538352,18.06,874.50,0.06,0.06,1.00,400,30
3539422,18.06,874.50,0.06,0.06,1.00,400,32
3540492,18.07,874.50,0.06,0.06,1.00,400,29
3541562,18.08,874.50,0.06,0.06,1.00,400,30
3542632,18.08,874.50,0.06,0.06,1.00,400,33
3543708,18.10,874.50,0.06,0.06,1.00,400,41
3544779,18.09,874.50,0.06,0.06,1.00,400,32
3545849,18.09,874.50,0.06,0.06,1.00,400,39
3546921,18.08,874.48,0.06,0.06,1.00,400,42
3547991,18.09,874.49,0.06,0.06,1.00,400,46
3549061,18.07,874.49,0.06,0.06,1.00,400,39
3550131,18.06,874.50,0.06,0.06,1.00,400,36
3551201,18.08,874.49,0.06,0.06,1.00,400,36
3552271,18.09,874.49,0.06,0.06,1.00,400,42
3553341,18.08,874.50,0.06,0.06,1.00,400,37
3554411,18.06,874.50,0.06,0.06,1.00,400,34
3555481,18.07,874.50,0.06,0.06,1.00,400,42
3556551,18.07,874.50,0.06,0.06,1.00,400,34
3557621,18.05,874.50,0.06,0.06,1.00,400,39
3558691,18.07,874.50,0.06,0.06,1.00,400,44
3559763,18.08,874.50,0.06,0.06,1.00,400,37
3560833,18.09,874.50,0.06,0.06,1.00,400,45
3561903,18.08,874.50,0.06,0.06,1.00,400,39
3562973,18.07,874.50,0.06,0.06,1.00,400,39
3564043,18.05,874.49,0.06,0.06,1.00,400,32
3565113,18.05,874.48,0.06,0.06,1.00,400,30
3566183,18.04,874.50,0.06,0.06,1.00,400,31
3567253,18.03,874.51,0.06,0.06,1.00,400,34
3568323,18.03,874.49,0.06,0.06,1.00,400,34
3569393,18.03,874.49,0.06,0.06,1.00,400,44
3570463,18.06,874.50,0.06,0.06,1.00,400,31
3571535,18.07,874.49,0.06,0.06,1.00,400,30
3572608,18.05,874.49,0.06,0.06,1.00,400,31
3573678,18.06,874.50,0.06,0.06,1.00,400,35
3574749,18.06,874.50,0.06,0.06,1.00,400,31
3575819,18.06,874.50,0.06,0.00,1.00,400,23
3576889,18.04,874.50,0.06,0.06,1.00,400,21
3577959,18.02,874.51,0.06,0.06,1.00,400,22
3579029,18.04,874.50,0.06,0.06,1.00,400,23
3580099,18.03,874.51,0.06,0.06,1.00,400,23
3581169,18.03,874.51,0.06,0.00,1.00,400,17
3582239,18.01,874.50,0.06,0.06,1.00,400,16
3583309,18.01,874.51,0.06,0.06,1.00,400,22
3584381,18.03,874.51,0.06,0.06,1.00,400,22
3585451,18.02,874.51,0.06,0.06,1.00,400,22
3586521,18.04,874.50,0.06,0.06,1.00,400,24
3587591,18.05,874.49,0.06,0.06,1.00,400,28
3588661,18.07,874.49,0.06,0.06,1.00,400,32
3589731,18.07,874.50,0.06,0.06,1.00,400,46
3590801,18.07,874.51,0.06,0.06,1.00,400,32
3591871,18.08,874.50,0.06,0.06,1.00,400,48
3592941,18.06,874.50,0.06,0.06,1.00,400,45
3594011,18.04,874.50,0.06,0.06,1.00,400,50
3595081,18.04,874.50,0.06,0.06,1.00,400,54
3596151,18.07,874.51,0.06,0.06,1.00,400,49
3597223,18.06,874.51,0.06,0.06,1.00,400,55
3598293,18.08,874.51,0.06,0.06,1.00,400,59
3599363,18.08,874.51,0.06,0.06,1.00,400,52
3600433,18.05,874.50,0.06,0.06,1.00,400,55
3601503,18.05,874.50,0.06,0.06,1.00,400,61
3602577,18.07,874.50,0.06,0.00,1.00,400,55
3603648,18.07,874.51,0.06,0.06,1.00,400,64
3604718,18.09,874.51,0.06,0.06,1.00,400,71
3605788,18.11,874.52,0.06,0.06,1.00,400,69
3606858,18.11,874.53,0.06,0.06,1.00,400,68
3607928,18.10,874.53,0.06,0.06,1.00,400,65
3609000,18.07,874.52,0.06,0.06,1.00,400,54
3610070,18.07,874.51,0.06,0.06,1.00,400,59
3611140,18.09,874.51,0.06,0.06,1.00,400,66
3612223,18.08,874.50,0.06,0.06,1.00,400,63
3613297,18.08,874.50,0.06,0.06,1.00,400,68
3614419,18.09,874.51,0.06,0.06,1.00,400,72
3615500,18.10,874.53,0.06,0.06,1.00,400,68
3616570,18.09,874.52,0.06,0.06,1.00,400,71
3617640,18.06,874.51,0.06,0.06,1.00,400,70
3618710,18.06,874.51,0.06,0.06,1.00,400,63
3619780,18.07,874.51,0.06,0.06,1.00,400,68
3620850,18.06,874.52,0.06,0.06,1.00,400,62
3621922,18.06,874.52,0.06,0.06,1.00,400,68
3622992,18.07,874.53,0.06,0.06,1.00,400,71
3624062,18.07,874.53,0.06,0.06,1.00,400,77
3625132,18.06,874.53,0.06,0.06,1.00,400,73
3626202,18.08,874.53,0.06,0.06,1.00,400,71
3627272,18.08,874.54,0.06,0.06,1.00,400,84
3628342,18.07,874.53,0.06,0.06,1.00,400,92
3629415,18.07,874.53,0.06,0.06,1.00,400,93
3630486,18.07,874.53,0.06,0.06,1.00,400,94
3631556,18.06,874.53,0.06,0.00,1.00,400,93
3632626,18.06,874.53,0.06,0.06,1.00,400,94
3633696,18.07,874.52,0.06,0.06,1.00,400,97
3634768,18.08,874.51,0.06,0.06,1.00,400,104
3635838,18.08,874.52,0.06,0.06,1.00,400,110
3636908,18.07,874.52,0.06,0.06,1.00,400,108
3637978,18.09,874.53,0.06,0.06,1.00,400,106
3639048,18.07,874.53,0.06,0.06,1.00,400,102
3640118,18.07,874.53,0.06,0.06,1.00,400,110
3641188,18.06,874.53,0.06,0.06,1.00,400,108
3642258,18.07,874.53,0.06,0.06,1.00,400,106
3643328,18.07,874.53,0.06,0.06,1.00,400,112
3644398,18.07,874.53,0.06,0.06,1.00,400,119
3645468,18.07,874.53,0.06,0.06,1.00,400,115
3646540,18.07,874.53,0.06,0.06,1.00,400,112
3647610,18.08,874.53,0.06,0.06,1.00,400,119
3648680,18.08,874.54,0.06,0.06,1.00,400,123
3649750,18.10,874.53,0.06,0.06,1.00,400,124
3650820,18.09,874.52,0.06,0.06,1.00,400,131
3651890,18.12,874.53,0.06,0.06,1.00,400,137
3652960,18.12,874.53,0.06,0.00,1.00,400,139
3654030,18.12,874.54,0.06,0.06,1.00,400,142
3655100,18.12,874.53,0.06,0.06,1.00,400,145
3656175,18.12,874.53,0.06,0.06,1.00,400,140
3657246,18.13,874.52,0.06,0.06,1.00,400,151
3658318,18.15,874.53,0.06,0.06,1.00,400,147
3659388,18.14,874.52,0.06,0.06,1.00,400,159
3660458,18.15,874.53,0.06,0.06,1.00,400,161
3661528,18.15,874.53,0.06,0.06,1.00,400,169
3662598,18.18,874.53,0.06,0.06,1.00,400,167
3663668,18.19,874.54,0.06,0.06,1.00,400,170
3664738,18.16,874.54,0.06,0.06,1.00,400,170
3665808,18.18,874.54,0.06,0.06,1.00,400,172
3666878,18.17,874.54,0.06,0.06,1.00,400,173
3667948,18.16,874.54,0.06,0.06,1.00,400,172
3669018,18.17,874.54,0.06,0.06,1.00,400,171
3670088,18.17,874.54,0.06,0.06,1.00,400,173
3671160,18.17,874.54,0.06,0.06,1.00,400,176
3672230,18.18,874.54,0.06,0.06,1.00,400,182
3673300,18.21,874.55,0.06,0.06,1.00,400,181
3674370,18.19,874.54,0.06,0.06,1.00,400,185
3675440,18.19,874.54,0.06,0.06,1.00,400,177
3676510,18.18,874.55,0.06,0.06,1.00,400,177
3677580,18.19,874.54,0.06,0.06,1.00,400,181
3678650,18.18,874.54,0.06,0.06,1.00,400,187
3679720,18.19,874.54,0.06,0.06,1.00,400,184
3680790,18.19,874.54,0.06,0.06,1.00,400,185
3681860,18.19,874.55,0.06,0.06,1.00,400,181
3682933,18.18,874.55,0.06,0.06,1.00,400,190
3684003,18.19,874.55,0.06,0.06,1.00,400,190
3685078,18.19,874.55,0.06,0.06,1.00,400,190
3686148,18.17,874.55,0.06,0.06,1.00,400,191
3687218,18.19,874.55,0.06,0.06,1.00,400,190
3688288,18.20,874.54,0.06,0.06,1.00,400,203
3689358,18.21,874.55,0.06,0.06,1.00,400,200
3690428,18.21,874.54,0.06,0.06,1.00,400,197
3691498,18.23,874.55,0.06,0.06,1.00,400,198
3692568,18.22,874.54,0.06,0.06,1.00,400,198
3693638,18.24,874.55,0.06,0.06,1.00,400,201
3694708,18.25,874.55,0.06,0.06,1.00,400,206
3695780,18.25,874.55,0.06,0.06,1.00,400,208
3696850,18.27,874.55,0.06,0.06,1.00,400,210
3697920,18.27,874.56,0.06,0.06,1.00,400,225
3698990,18.26,874.55,0.06,0.06,1.00,400,224
3700060,18.27,874.56,0.06,0.06,1.00,400,232
3701130,18.27,874.55,0.06,0.00,1.00,400,230
3702200,18.27,874.55,0.06,0.06,1.00,400,229
3703270,18.25,874.55,0.06,0.06,1.00,400,231
3704340,18.25,874.55,0.06,0.06,1.00,400,226
3705410,18.24,874.55,0.06,0.06,1.00,400,213
3706480,18.24,874.55,0.06,0.06,1.00,400,217
3707552,18.24,874.55,0.06,0.06,1.00,400,220
3708622,18.24,874.56,0.06,0.06,1.00,400,207
3709692,18.24,874.56,0.06,0.06,1.00,400,211
3710762,18.23,874.56,0.06,0.06,1.00,400,207
3711832,18.24,874.56,0.06,0.06,1.00,400,204
3712903,18.23,874.55,0.06,0.06,1.00,400,210
3713973,18.24,874.56,0.06,0.06,1.00,400,213
3715048,18.23,874.55,0.06,0.06,1.00,400,217
3716119,18.27,874.56,0.06,0.06,1.00,400,224
3717189,18.27,874.56,0.06,0.06,1.00,400,214
3718259,18.27,874.56,0.06,0.00,1.00,400,217
3719331,18.29,874.55,0.06,0.06,1.00,400,223
3720401,18.28,874.56,0.06,0.00,1.00,400,239
3721471,18.29,874.56,0.06,0.06,1.00,400,246
3722541,18.29,874.56,0.06,0.06,1.00,400,267
3723611,18.29,874.56,0.06,0.06,1.00,400,276
3724681,18.30,874.57,0.06,0.06,1.00,400,276
3725751,18.30,874.56,0.06,0.06,1.00,400,266
3726821,18.29,874.56,0.06,0.06,1.00,400,271
3727891,18.30,874.57,0.06,0.06,1.00,400,268
3728961,18.30,874.57,0.06,0.06,1.00,400,261
3730031,18.30,874.56,0.06,0.06,1.00,400,266
3731101,18.32,874.57,0.06,0.06,1.00,400,254
3732173,18.32,874.58,0.06,0.06,1.00,400,261
3733243,18.33,874.57,0.06,0.06,1.00,400,255
3734313,18.34,874.57,0.06,0.06,1.00,400,278
3735383,18.35,874.57,0.06,0.06,1.00,400,263
3736453,18.36,874.57,0.06,0.06,1.00,400,262
3737523,18.36,874.58,0.06,0.06,1.00,400,269
3738593,18.37,874.57,0.06,0.06,1.00,400,256
3739663,18.37,874.57,0.06,0.06,1.00,400,258
3740733,18.38,874.58,0.06,0.06,1.00,400,248
3741803,18.37,874.57,0.06,0.06,1.00,400,248
3742873,18.38,874.57,0.06,0.06,1.00,400,244
3743951,18.39,874.57,0.06,0.06,1.00,400,235
3745022,18.38,874.57,0.06,0.06,1.00,400,238
3746092,18.40,874.58,0.06,0.06,1.00,400,242
3747162,18.40,874.57,0.06,0.06,1.00,400,241
3748232,18.41,874.58,0.06,0.06,1.00,400,243
3749302,18.41,874.57,0.06,0.06,1.00,400,242
3750372,18.41,874.58,0.06,0.06,1.00,400,246
3751442,18.42,874.58,0.06,0.06,1.00,400,262
3752512,18.43,874.57,0.06,0.06,1.00,400,252
3753582,18.44,874.57,0.06,0.06,1.00,400,253
3754652,18.43,874.58,0.06,0.06,1.00,400,260
3755724,18.42,874.57,0.06,0.06,1.00,400,272
3756794,18.44,874.58,0.06,0.06,1.00,400,263
3757864,18.45,874.58,0.06,0.06,1.00,400,269
3758934,18.44,874.58,0.06,0.06,1.00,400,272
3760004,18.43,874.58,0.06,0.06,1.00,400,292
3761074,18.44,874.58,0.06,0.06,1.00,400,283
3762144,18.44,874.58,0.06,0.06,1.00,400,288
3763214,18.45,874.58,0.06,0.06,1.00,400,284
3764284,18.45,874.57,0.06,0.06,1.00,400,282
3765354,18.46,874.58,0.06,0.06,1.00,400,296
3766424,18.48,874.58,0.06,0.06,1.00,400,308
3767494,18.48,874.58,0.06,0.06,1.00,400,300
3768566,18.47,874.58,0.06,0.06,1.00,400,308
3769636,18.46,874.58,0.06,0.06,1.00,400,306
3770706,18.47,874.58,0.06,0.06,1.00,400,321
3771776,18.48,874.59,0.06,0.06,1.00,400,320
3772846,18.49,874.58,0.06,0.06,1.00,400,333
3773921,18.48,874.59,0.06,0.06,1.00,400,327
3774992,18.49,874.59,0.06,0.06,1.00,400,320
3776062,18.49,874.59,0.06,0.06,1.00,400,325
3777132,18.50,874.59,0.06,0.06,1.00,400,330
3778202,18.49,874.58,0.06,0.06,1.00,400,342
3779272,18.50,874.59,0.06,0.06,1.00,400,340
3780344,18.50,874.59,0.06,0.06,1.00,400,321
3781414,18.51,874.59,0.06,0.06,1.00,400,316
3782484,18.51,874.59,0.06,0.06,1.00,400,306
3783554,18.51,874.59,0.06,0.06,1.00,400,313
3784624,18.52,874.59,0.06,0.06,1.00,400,348
3785694,18.52,874.59,0.06,0.06,1.00,400,344
3786764,18.52,874.59,0.06,0.06,1.00,400,357
3787834,18.53,874.59,0.06,0.06,1.00,400,360
3788904,18.52,874.59,0.06,0.06,1.00,400,377
3789974,18.51,874.58,0.06,0.06,1.00,400,377
3791044,18.51,874.59,0.06,0.06,1.00,400,366
3792114,18.52,874.59,0.06,0.06,1.00,400,350
3793187,18.52,874.59,0.06,0.06,1.00,400,360
3794257,18.53,874.59,0.06,0.06,1.00,400,370
3795327,18.54,874.59,0.06,0.06,1.00,400,360
3796397,18.54,874.59,0.06,0.06,1.00,400,381
3797467,18.54,874.60,0.06,0.06,1.00,400,383
3798537,18.57,874.59,0.06,0.06,1.00,400,382
3799607,18.56,874.60,0.06,0.06,1.00,400,369
3800677,18.56,874.60,0.06,0.06,1.00,400,387
3801747,18.57,874.59,0.06,0.06,1.00,400,383
3802820,18.58,874.59,0.06,0.06,1.00,400,365
3803891,18.58,874.59,0.06,0.06,1.00,400,374
3804963,18.59,874.59,0.06,0.06,1.00,400,370
3806033,18.61,874.59,0.06,0.06,1.00,400,359
3807103,18.62,874.60,0.06,0.06,1.00,400,374
3808173,18.62,874.60,0.06,0.06,1.00,400,404
3809243,18.63,874.60,0.06,0.06,1.00,400,387
3810313,18.64,874.60,0.06,0.06,1.00,400,374
3811383,18.64,874.60,0.06,0.06,1.00,400,400
3812453,18.65,874.60,0.06,0.06,1.00,400,407
3813523,18.66,874.61,0.06,0.06,1.00,400,446
3814593,18.65,874.60,0.06,0.06,1.00,400,446
3815663,18.65,874.60,0.06,0.00,1.00,400,448
3816735,18.67,874.60,0.06,0.06,1.00,400,468
3817805,18.67,874.60,0.06,0.06,1.00,400,458
3818875,18.66,874.60,0.06,0.06,1.00,400,465
3819945,18.68,874.61,0.06,0.06,1.00,400,491
3821015,18.67,874.60,0.06,0.06,1.00,400,506
3822085,18.68,874.60,0.06,0.06,1.00,400,536
3823155,18.69,874.60,0.06,0.06,1.00,400,564
3824225,18.68,874.60,0.06,0.06,1.00,400,568
3825295,18.67,874.60,0.06,0.06,1.00,400,576
3826365,18.69,874.61,0.06,0.06,1.00,400,597
3827435,18.72,874.61,0.06,0.06,1.00,400,586
3828505,18.74,874.61,0.06,0.06,1.00,400,572
3829578,18.75,874.60,0.06,0.06,1.00,400,567
3830648,18.74,874.60,0.06,0.06,1.00,400,579
3831721,18.76,874.60,0.06,0.06,1.00,400,582
3832791,18.77,874.60,0.06,0.06,1.00,400,574
3833862,18.75,874.60,0.06,0.06,1.00,400,572
3834932,18.76,874.61,0.06,0.06,1.00,400,569
3836002,18.75,874.61,0.06,0.06,1.00,400,557
3837072,18.75,874.61,0.06,0.06,1.00,400,552
3838143,18.76,874.60,0.06,0.06,1.00,400,556
3839213,18.78,874.60,0.06,0.06,1.00,400,544
3840283,18.79,874.61,0.06,0.06,1.00,400,538
3841355,18.78,874.61,0.06,0.06,1.00,400,545
3842425,18.79,874.61,0.06,0.06,1.00,400,533
3843495,18.79,874.61,0.06,0.06,1.00,400,538
3844565,18.79,874.61,0.06,0.06,1.00,400,538
3845635,18.78,874.61,0.06,0.06,1.00,400,528
3846705,18.81,874.61,0.06,0.06,1.00,400,527
3847775,18.82,874.61,0.06,0.06,1.00,400,513
3848845,18.82,874.61,0.06,0.06,1.00,400,526
3849915,18.82,874.62,0.06,0.06,1.00,400,523
3850985,18.82,874.61,0.06,0.06,1.00,400,538
3852055,18.82,874.62,0.06,0.06,1.00,400,531
3853127,18.81,874.61,0.06,0.06,1.00,400,547
3854197,18.83,874.61,0.06,0.06,1.00,400,566
3855267,18.82,874.61,0.06,0.06,1.00,400,562
3856337,18.84,874.61,0.06,0.06,1.00,400,571
3857407,18.82,874.62,0.06,0.06,1.00,400,569
3858477,18.84,874.62,0.06,0.06,1.00,400,556
3859547,18.84,874.61,0.06,0.06,1.00,400,563
3860617,18.84,874.61,0.06,0.06,1.00,400,567
3861691,18.85,874.62,0.06,0.06,1.00,400,569
3862761,18.85,874.62,0.06,0.06,1.00,400,559
3863831,18.85,874.61,0.06,0.06,1.00,400,566
3864901,18.87,874.61,0.06,0.06,1.00,400,574
3865973,18.85,874.61,0.06,0.06,1.00,400,553
3867043,18.85,874.61,0.06,0.06,1.00,400,526
3868113,18.83,874.62,0.06,0.06,1.00,400,534
3869183,18.84,874.61,0.06,0.06,1.00,400,535
3870253,18.85,874.62,0.06,0.06,1.00,400,528
3871323,18.84,874.61,0.06,0.06,1.00,400,516
3872393,18.85,874.62,0.06,0.06,1.00,400,503
3873463,18.84,874.62,0.06,0.06,1.00,400,495
3874533,18.84,874.62,0.06,0.06,1.00,400,488
3875603,18.83,874.62,0.06,0.06,1.00,400,473
3876673,18.82,874.62,0.06,0.06,1.00,400,496
3877745,18.84,874.62,0.06,0.06,1.00,400,479
3878815,18.85,874.62,0.06,0.06,1.00,400,474
3879885,18.85,874.62,0.06,0.06,1.00,400,472
3880955,18.84,874.62,0.06,0.06,1.00,400,456
3882025,18.85,874.63,0.06,0.06,1.00,400,458
3883095,18.86,874.62,0.06,0.06,1.00,400,496
3884165,18.85,874.62,0.06,0.06,1.00,400,507
3885235,18.86,874.62,0.06,0.06,1.00,400,502
3886305,18.85,874.62,0.06,0.06,1.00,400,508
3887375,18.85,874.62,0.06,0.06,1.00,400,522
3888445,18.85,874.62,0.06,0.06,1.00,400,508
3889515,18.83,874.61,0.06,0.06,1.00,400,503
3890590,18.85,874.62,0.06,0.06,1.00,400,495
3891660,18.89,874.63,0.06,0.06,1.00,400,514
3892730,18.86,874.63,0.06,0.06,1.00,400,499
3893800,18.86,874.61,0.06,0.06,1.00,400,503
3894870,18.87,874.62,0.06,0.06,1.00,400,499
3895940,18.87,874.62,0.06,0.06,1.00,400,485
3897010,18.87,874.62,0.06,0.00,1.00,400,476
3898080,18.88,874.63,0.06,0.06,1.00,400,482
3899150,18.90,874.62,0.06,0.06,1.00,400,506
3900220,18.89,874.62,0.06,0.06,1.00,400,494
3901290,18.91,874.62,0.06,0.06,1.00,400,493
3902362,18.89,874.62,0.06,0.06,1.00,400,495
3903432,18.88,874.62,0.06,0.06,1.00,400,518
3904502,18.89,874.62,0.06,0.06,1.00,400,511
3905572,18.89,874.62,0.06,0.06,1.00,400,521
3906642,18.90,874.63,0.06,0.06,1.00,400,529
3907712,18.90,874.62,0.06,0.06,1.00,400,537
3908782,18.90,874.62,0.06,0.06,1.00,400,539
3909852,18.90,874.63,0.06,0.06,1.00,400,520
3910922,18.90,874.63,0.06,0.06,1.00,400,524
3911992,18.87,874.63,0.06,0.06,1.00,400,513
3913062,18.88,874.63,0.06,0.06,1.00,400,498
3914134,18.88,874.63,0.06,0.06,1.00,400,501
3915204,18.88,874.64,0.06,0.06,1.00,400,513
3916274,18.87,874.63,0.06,0.06,1.00,400,512
3917344,18.86,874.63,0.06,0.06,1.00,400,502
3918414,18.89,874.63,0.06,0.06,1.00,400,508
3919484,18.89,874.63,0.06,0.06,1.00,400,485
3920559,18.88,874.63,0.06,0.06,1.00,400,503
3921630,18.88,874.63,0.06,0.06,1.00,400,482
3922700,18.88,874.63,0.06,0.06,1.00,400,480
3923770,18.89,874.63,0.06,0.06,1.00,400,468
3924840,18.88,874.63,0.06,0.06,1.00,400,471
3925910,18.88,874.63,0.06,0.06,1.00,400,470
3926982,18.88,874.63,0.06,0.06,1.00,400,466
3928052,18.88,874.63,0.06,0.06,1.00,400,464
3929122,18.87,874.63,0.06,0.06,1.00,400,450
3930192,18.87,874.63,0.06,0.06,1.00,400,450
3931262,18.88,874.63,0.06,0.06,1.00,400,465
3932332,18.89,874.63,0.06,0.06,1.00,400,456
3933402,18.89,874.63,0.06,0.06,1.00,400,458
3934472,18.90,874.64,0.06,0.06,1.00,400,451
3935542,18.90,874.63,0.06,0.06,1.00,400,434
3936612,18.90,874.63,0.06,0.06,1.00,400,438
3937682,18.90,874.64,0.06,0.06,1.00,400,422
3938754,18.90,874.64,0.06,0.06,1.00,400,436
3939824,18.90,874.64,0.06,0.06,1.00,400,423
3940894,18.92,874.64,0.06,0.06,1.00,400,450
3941964,18.93,874.64,0.06,0.06,1.00,400,447
3943034,18.91,874.63,0.06,0.06,1.00,400,461
3944104,18.91,874.63,0.06,0.06,1.00,400,455
3945174,18.93,874.63,0.06,0.06,1.00,400,488
3946244,18.94,874.64,0.06,0.06,1.00,400,485
3947314,18.93,874.63,0.06,0.06,1.00,400,489
3948384,18.93,874.63,0.06,0.06,1.00,400,509
3949457,18.95,874.64,0.06,0.06,1.00,400,511
3950531,18.93,874.64,0.06,0.00,1.00,400,507
3951601,18.92,874.64,0.06,0.06,1.00,400,525
3952671,18.93,874.64,0.06,0.06,1.00,400,511
3953741,18.93,874.63,0.06,0.06,1.00,400,513
3954811,18.93,874.64,0.06,0.06,1.00,400,533
3955881,18.94,874.63,0.06,0.06,1.00,400,536
3956951,18.96,874.63,0.06,0.06,1.00,400,543
3958021,18.96,874.63,0.06,0.06,1.00,400,532
3959091,18.96,874.63,0.06,0.06,1.00,400,559
3960161,18.96,874.63,0.06,0.06,1.00,400,520
3961231,18.94,874.63,0.06,0.06,1.00,400,534
3962301,18.95,874.63,0.06,0.06,1.00,400,531
3963373,18.97,874.63,0.06,0.06,1.00,400,551
3964443,18.96,874.63,0.06,0.06,1.00,400,564
3965513,18.95,874.63,0.06,0.06,1.00,400,562
3966583,18.95,874.63,0.06,0.06,1.00,400,552
3967653,18.94,874.63,0.06,0.06,1.00,400,531
3968723,18.93,874.63,0.06,0.06,1.00,400,526
3969793,18.93,874.64,0.06,0.00,1.00,400,505
3970863,18.92,874.64,0.06,0.06,1.00,400,496
3971933,18.94,874.64,0.06,0.06,1.00,400,492
3973003,18.93,874.63,0.06,0.06,1.00,400,484
3974073,18.94,874.63,0.06,0.06,1.00,400,481
3975145,18.93,874.63,0.06,0.06,1.00,400,483
3976215,18.94,874.63,0.06,0.00,1.00,400,487
3977285,18.93,874.63,0.06,0.06,1.00,400,485
3978355,18.93,874.64,0.06,0.06,1.00,400,478
3979430,18.93,874.63,0.06,0.06,1.00,400,482
3980500,18.95,874.64,0.06,0.06,1.00,400,483
3981570,18.95,874.64,0.06,0.06,1.00,400,480
3982640,18.94,874.63,0.06,0.06,1.00,400,491
3983710,18.95,874.63,0.06,0.06,1.00,400,489
3984780,18.95,874.64,0.06,0.00,1.00,400,501
3985850,18.95,874.64,0.06,0.06,1.00,400,496
3986920,18.95,874.64,0.06,0.06,1.00,400,496
3987992,18.96,874.64,0.06,0.06,1.00,400,524
3989062,18.96,874.63,0.06,0.06,1.00,400,532
3990132,18.97,874.63,0.06,0.06,1.00,400,553
3991202,18.98,874.64,0.06,0.06,1.00,400,529
3992272,18.95,874.63,0.06,0.06,1.00,400,539
3993342,18.96,874.63,0.06,0.06,1.00,400,533
3994413,18.97,874.63,0.06,0.06,1.00,400,542
3995483,18.99,874.63,0.06,0.06,1.00,400,537
3996553,18.97,874.63,0.06,0.06,1.00,400,542
3997623,18.98,874.64,0.06,0.06,1.00,400,526
3998693,18.98,874.63,0.06,0.06,1.00,400,526
3999765,18.99,874.64,0.06,0.06,1.00,400,523
4000835,18.97,874.63,0.06,0.06,1.00,400,530
4001905,18.97,874.63,0.06,0.06,1.00,400,521
4002975,18.97,874.64,0.06,0.06,1.00,400,524
4004045,18.96,874.64,0.06,0.06,1.00,400,524
